Função;Subfunção;Programa;Projeto/Atividade/Operações Especiais;Ação;Dotação Inicial;Dotação Atualizada;Empenhado (E);Liquidado;Pago (P);P/E;ano
saude;vigilancia epidemiologica;consolidacao e aperfeicoamento do modelo de vigilancia a saude;desenvolvimento das acoes de vigilancia epidemiologica;desenvolvimento das acoes de vigilancia epidemiologica;1524000.0;2792190.0;2170471.2;2165404.69;2085172.29;96.07;2019
saude;vigilancia epidemiologica;consolidacao e aperfeicoamento do modelo de vigilancia a saude;fortalecimento das acoes de educacao em vigilancia epidemiologica;fortalecimento das acoes de educacao em vigilancia epidemiologica;0.0;2000100.0;0.0;0.0;0.0;0.0;2019
saude;vigilancia sanitaria;consolidacao e aperfeicoamento do modelo de vigilancia a saude;fortalecimento das acoes de vigilancia sanitaria;fortalecimento das acoes de vigilancia sanitaria;420000.0;429430.0;303479.3;303479.3;282558.9;93.11;2019
saude;vigilancia sanitaria;gestao de residuos solidos dos servicos de saude;coleta dos residuos solidos dos servicos de saude;coleta dos residuos solidos dos servicos de saude;114000.0;119650.0;119645.58;104623.56;104623.56;87.44;2019
seguranca publica;administracao geral;apoio administrativo as acoes do fundo municipal de seguranca publica cidada;gestao administrativa das acoes do fundo municipal de seguranca publica cidada;gestao administrativa das acoes do fundo municipal de seguranca publica cidada;623000.0;635960.0;634667.37;633667.37;582255.66;91.74;2019
seguranca publica;administracao geral;gestao das politicas de seguranca cidada;direcao  supervisao e coordenacao das acoes da secretaria de seguranca cidada e defesa civil;direcao  supervisao e coordenacao das acoes da secretaria de seguranca cidada e defesa civil;427000.0;395200.0;395179.04;395179.04;365886.05;92.59;2019
seguranca publica;administracao geral;gestao das politicas de seguranca cidada;direcao  supervisao e coordenacao das acoes do fundo municipal de seguranca publica cidada;direcao  supervisao e coordenacao das acoes do fundo municipal de seguranca publica cidada;6000.0;690.0;689.36;689.36;689.36;100.0;2019
seguranca publica;administracao geral;gestao dos processos administrativos do municipio;promocao das acoes da guarda patrimonial;promocao das acoes da guarda patrimonial;7871000.0;9250860.0;8150844.42;8150844.42;7500586.03;92.02;2019
seguranca publica;defesa civil;seguranca cidada;acoes de apoio a defesa civil;acoes de apoio a defesa civil;540000.0;223630.0;223604.73;223604.73;212202.23;94.9;2019
seguranca publica;informacoes e inteligencia;seguranca cidada;apoio as acoes de seguranca cidada municipal;apoio as acoes de seguranca cidada municipal;342000.0;111320.0;111312.0;111312.0;111312.0;100.0;2019
trabalho;fomento ao trabalho;estimulo ao desenvolvimento economico do municipio;apoio a geracao de emprego e renda do municipio;apoio a geracao de emprego e renda do municipio;20000.0;0.0;0.0;0.0;0.0;0.0;2019
trabalho;fomento ao trabalho;estimulo ao desenvolvimento economico do municipio;apoio a implantacao de distrito industrial;apoio a implantacao de distrito industrial;30000.0;0.0;0.0;0.0;0.0;0.0;2019
transporte;administracao geral;apoio administrativo as acoes de secretaria da desenvolvimento de mobilidade e transporte;gestao administrativa das acoes da secretaria de mobilidade e administracao das regionais;gestao administrativa das acoes da secretaria de mobilidade e administracao das regionais;1634000.0;2103176.2;2103161.15;2102472.48;1703857.71;81.01;2019
transporte;administracao geral;gestao das politicas de mobilidade e transporte do municipio;direcao  supervisao e coordenacao das acoes da secretaria de mobilidade e administracao das regionais;direcao  supervisao e coordenacao das acoes da secretaria de mobilidade e administracao das regionais;284000.0;482280.0;482265.41;482265.41;438044.11;90.83;2019
transporte;planejamento e orcamento;gestao das politicas de mobilidade e transporte do municipio;planejamento  orcamentacao e monitoramento das acoes da secretaria de mobilidade e administracao das regionais;planejamento  orcamentacao e monitoramento das acoes da secretaria de mobilidade e administracao das regionais;14000.0;0.0;0.0;0.0;0.0;0.0;2019
transporte;transporte rodoviario;fiscalizacao e controle do trafego urbano;servico de controle e seguranca de trafego urbano;servico de controle e seguranca de trafego urbano;5050000.0;8217187.8;8217151.4;8217151.4;7511524.56;91.41;2019
transporte;transporte rodoviario;gestao do transito e do transporte municipal;implementacao do plano municipal de circulacao e do sistema de transporte municipal de passageiros;implementacao do plano municipal de circulacao e do sistema de transporte municipal de passageiros;100000.0;14800.0;14800.0;14800.0;0.0;0.0;2019
urbanismo;administracao geral;apoio administrativo as acoes de secretaria de infraestrutura;gestao administrativa das acoes da secretaria de infraestrutura  servicos publicos e meio ambiente;gestao administrativa das acoes da secretaria de infraestrutura  servicos publicos e meio ambiente;5169800.0;4814263.0;4811689.78;4811689.78;4448708.21;92.46;2019
urbanismo;administracao geral;apoio administrativo as acoes de secretaria desenvolvimento urbano;gestao administrativa das acoes da secretaria de desenvolvimento urbano e habitacao;gestao administrativa das acoes da secretaria de desenvolvimento urbano e habitacao;3023300.0;3364855.0;3364835.86;3345335.86;3077210.06;91.45;2019
urbanismo;administracao geral;cidade iluminada;direcao  supervisao e coordenacao das acoes do fundo municipal de iluminacao publica;direcao  supervisao e coordenacao das acoes do fundo municipal de iluminacao publica;7000.0;6990.0;990.0;990.0;990.0;100.0;2019
urbanismo;administracao geral;gestao da politica de acao secretaria de infraestrutura;direcao  supervisao e coordenacao das acoes da secretaria de infraestrutura  servicos publicos e meio ambiente;direcao  supervisao e coordenacao das acoes da secretaria de infraestrutura  servicos publicos e meio ambiente;1185700.0;1218280.0;1218274.62;1218274.62;1123698.78;92.24;2019
urbanismo;administracao geral;gestao das politicas de desenvolvimento urbano e habitacao;direcao  supervisao e coordenacao das acoes da secretaria de desenvolvimento urbano e habitacao;direcao  supervisao e coordenacao das acoes da secretaria de desenvolvimento urbano e habitacao;381100.0;321410.0;321383.0;321383.0;296327.0;92.2;2019
urbanismo;infra estrutura urbana;cidade iluminada;ampliacao da rede de iluminacao publica;ampliacao da rede de iluminacao publica;2000000.0;50500.0;50496.93;50496.93;50496.93;100.0;2019
urbanismo;infra estrutura urbana;cidade iluminada;gestao dos servicos de iluminacao publica;gestao dos servicos de iluminacao publica;15379000.0;17808040.0;17793367.36;16321033.51;16312369.95;91.68;2019
urbanismo;infra estrutura urbana;melhoria da malha viaria municipal;melhoria da rede viaria municipal;melhoria da rede viaria municipal;15324500.0;32236483.0;8520010.35;7602748.2;7405574.84;86.92;2019
urbanismo;infra estrutura urbana;melhoria de moradia para a populacao de baixa renda;urbanizacao de assentamentos precarios;urbanizacao de assentamentos precarios;3350000.0;4610610.0;1772236.95;683427.96;541749.11;30.57;2019
urbanismo;infra estrutura urbana;valorizacao da orla do paulista;projeto orla;projeto orla;160000.0;50000.0;0.0;0.0;0.0;0.0;2019
urbanismo;ordenamento territorial;fortalecimento das acoes de desenvolvimento urbano;acoes de controle do desenvolvimento urbano;acoes de controle do desenvolvimento urbano;532000.0;663610.0;663597.05;630349.06;599573.25;90.35;2019
urbanismo;ordenamento territorial;fortalecimento das acoes de desenvolvimento urbano;coordenacao e elaboracao de planos  projetos e orcamentos;coordenacao e elaboracao de planos  projetos e orcamentos;157000.0;157590.0;157580.87;157580.87;145313.47;92.22;2019
urbanismo;ordenamento territorial;fortalecimento das acoes de desenvolvimento urbano;fortalecimento do controle urbano   pmat;fortalecimento do controle urbano   pmat;5000.0;0.0;0.0;0.0;0.0;0.0;2019
urbanismo;ordenamento territorial;fortalecimento das acoes de desenvolvimento urbano;gestao do cadastro tecnico municipal;gestao do cadastro tecnico municipal;216000.0;287290.0;287286.67;273410.03;252710.03;87.96;2019
urbanismo;ordenamento territorial;fortalecimento das acoes de desenvolvimento urbano;implementacao do cadastro tecino municipal   pmat;implementacao do cadastro tecino municipal   pmat;1211000.0;1178175.0;771750.0;0.0;0.0;0.0;2019
urbanismo;ordenamento territorial;fortalecimento das acoes de desenvolvimento urbano;melhoria das acoes de controle urbano  pmat;melhoria das acoes de controle urbano  pmat;5000.0;5000.0;0.0;0.0;0.0;0.0;2019
urbanismo;planejamento e orcamento;gestao da politica de acao secretaria de infraestrutura;coordenacao e elaboracao de planos e projetos especiais;coordenacao e elaboracao de planos e projetos especiais;840000.0;712720.0;712710.58;712710.58;659308.11;92.51;2019
urbanismo;planejamento e orcamento;gestao da politica de acao secretaria de infraestrutura;planejamento  orcamentario e monitoramente das acoes da secretaria de infraestrutura  servicos publicos e meio ambiente;planejamento  orcamentario e monitoramente das acoes da secretaria de infraestrutura  servicos publicos e meio ambiente;3000.0;0.0;0.0;0.0;0.0;0.0;2019
urbanismo;planejamento e orcamento;gestao da politica de acao secretaria de infraestrutura;supervisao e elaboracao de projetos de obras da infraestrutura do municipio;supervisao e elaboracao de projetos de obras da infraestrutura do municipio;198000.0;161607.0;161593.39;161593.39;149123.84;92.28;2019
urbanismo;servicos urbanos;drenagem urbana;fabricacao de pre moldados de cimento;fabricacao de pre moldados de cimento;40000.0;48180.0;48173.8;48173.8;48173.8;100.0;2019
urbanismo;servicos urbanos;drenagem urbana;limpeza e conservacao de canais e galerias;limpeza e conservacao de canais e galerias;3402000.0;2902560.0;2902551.54;2902551.54;2902551.54;100.0;2019
urbanismo;servicos urbanos;melhoria da malha viaria municipal;conservacao de vias urbanas;conservacao de vias urbanas;180000.0;43335.0;43327.64;39845.26;39845.26;91.96;2019
urbanismo;servicos urbanos;melhoria do paisagismo urbano;conservacao de pracas e areas de lazer;conservacao de pracas e areas de lazer;123100.0;0.0;0.0;0.0;0.0;0.0;2019
urbanismo;servicos urbanos;melhoria dos cemiterios;manutencao e conservacao dos cemiterios;manutencao e conservacao dos cemiterios;36600.0;0.0;0.0;0.0;0.0;0.0;2019
urbanismo;servicos urbanos;otimizacao das feiras e mercados publicos;construcao reforma de mercados e estruturacao fisica de feiras publicas;construcao reforma de mercados e estruturacao fisica de feiras publicas;1701000.0;911280.0;910372.66;910372.66;910372.66;100.0;2019
urbanismo;servicos urbanos;promocao dos servicos de limpeza urbana;manutencao de veiculos  maquinas e equipamentos;manutencao de veiculos  maquinas e equipamentos;210000.0;643100.0;643080.74;643080.74;643080.74;100.0;2019
urbanismo;servicos urbanos;promocao dos servicos de limpeza urbana;manutencao do aterro sanitario norte;manutencao do aterro sanitario norte;2600000.0;3927370.0;3927360.36;3457436.31;3143436.3;80.04;2019
urbanismo;servicos urbanos;promocao dos servicos de limpeza urbana;manutencao dos servicos de coleta de lixo e limpeza urbana;manutencao dos servicos de coleta de lixo e limpeza urbana;25000000.0;26087400.0;26087310.63;24505661.29;23892270.7;91.59;2019
urbanismo;servicos urbanos;servicos urbanos sustentaveis;apoio as acoes de servicos urbanos;apoio as acoes de servicos urbanos;1881100.0;1636110.0;1636104.21;1611886.63;1330193.99;81.3;2019
administracao;administracao financeira;gestao do sistema de controle interno do municipio;administracao orcamentaria  financeira e contabil do municipio;administracao orcamentaria  financeira e contabil do municipio;361300.0;581300.0;511284.95;511284.95;509137.82;99.58;2020
administracao;administracao geral;apoio administrativo as acoes da secretaria de administracao;gestao administrativa das acoes da secretaria de administracao;gestao administrativa das acoes da secretaria de administracao;3387800.0;4442618.0;4403939.55;4353017.55;4342399.47;98.6;2020
administracao;administracao geral;apoio administrativo as acoes de secretaria da desenvolvimento economico;gestao administrativa das acoes da secretaria de desenvolvimento economico  turismo e cultura;gestao administrativa das acoes da secretaria de desenvolvimento economico  turismo e cultura;1449100.0;1105404.0;1097317.3;1097317.3;1097317.3;100.0;2020
administracao;administracao geral;apoio administrativo as acoes de secretaria de educacao;regularizacao de saldos de recursos de convenios da secretaria de educacao;regularizacao de saldos de recursos de convenios da secretaria de educacao;3000.0;0.0;0.0;0.0;0.0;0.0;2020
administracao;administracao geral;apoio administrativo as acoes de secretaria de financas;gestao administrativa das acoes da secretaria de financas;gestao administrativa das acoes da secretaria de financas;1188800.0;1323064.0;1247074.24;1237599.0;1233435.61;98.91;2020
administracao;administracao geral;apoio administrativo as acoes de secretaria de infraestrutura;conservacao e qualificacao de predios publicos;conservacao e qualificacao de predios publicos;10000.0;0.0;0.0;0.0;0.0;0.0;2020
administracao;administracao geral;apoio administrativo as acoes de secretaria de politicas sociais  esportes e juventude;gestao administrativa das acoes do fundo municipal de assistencia de politicas sociais;gestao administrativa das acoes do fundo municipal de assistencia de politicas sociais;2233500.0;1946658.0;1946567.15;1937213.7;1937213.7;99.52;2020
